/opt/build/glibc/glibc-2.24/elf/dl-minimal.c	strsep	3804	2536
/home/ykuznetsov/klish-2.1.3/clish/shell/shell_expat.c	clish_expat_free_node	3840	2560
/opt/build/glibc/glibc-2.24/string/../sysdeps/x86_64/multiarch/memcmp-sse4.S	__memcmp_sse4_1	3903	2602
/home/ykuznetsov/klish-2.1.3/clish/command/command.c	clish_command_new	4086	2724
???	0x0000000000014cd0	4158	2772
???	XML_ParserCreate_MM	4170	2780
/home/ykuznetsov/klish-2.1.3/tinyrl/tinyrl.c	tinyrl_internal_position.isra.5	4253	0
/home/ykuznetsov/klish-2.1.3/tinyrl/vt100/vt100.c	tinyrl_vt100__get_width	4306	0
/home/ykuznetsov/klish-2.1.3/tinyrl/tinyrl.c	tinyrl_do_complete	4551	0
/home/ykuznetsov/klish-2.1.3/lub/string/string.c	lub_string_dup	4588	2388
/home/ykuznetsov/klish-2.1.3/clish/view/view.c	clish_view_resolve_prefix	4597	0
/home/ykuznetsov/klish-2.1.3/clish/shell/shell_var.c	clish_shell_expand	4626	1253
???	0x0000000000019b10	4650	3100
???	0x00000000000094a0	4740	3160
/opt/build/glibc/glibc-2.24/posix/regex_internal.c	re_node_set_init_copy	4914	3276
/home/ykuznetsov/klish-2.1.3/clish/shell/shell_xml.c	process_action	4926	3284
/opt/build/glibc/glibc-2.24/string/../sysdeps/x86_64/multiarch/../strchr.S	index	4995	3330
/opt/build/glibc/glibc-2.24/string/../sysdeps/x86_64/multiarch/../strchr.S	__GI_strchr	5208	1520
/home/ykuznetsov/klish-2.1.3/tinyrl/vt100/vt100.c	tinyrl_vt100_getchar	5210	0
???	0x0000000000013740	5280	3520
/home/ykuznetsov/klish-2.1.3/lub/bintree/bintree_insert.c	lub_bintree_insert	5316	3544
/opt/build/glibc/glibc-2.24/posix/regcomp.c	parse_branch'2	5397	3598
???	0x000000000000f930	5430	3620
/opt/build/glibc/glibc-2.24/string/../sysdeps/x86_64/multiarch/strcpy-sse2-unaligned.S	__strcpy_sse2_unaligned	5481	3955
/opt/build/glibc/glibc-2.24/posix/regcomp.c	duplicate_node_closure'2	5586	3724
/opt/build/glibc/glibc-2.24/libio/fileops.c	_IO_file_sync@@GLIBC_2.2.5	5587	0
/opt/build/glibc/glibc-2.24/elf/dl-object.c	_dl_new_object	6084	4056
/home/ykuznetsov/klish-2.1.3/clish/shell/shell_command.c	clish_shell_find_next_completion	6089	0
/home/ykuznetsov/klish-2.1.3/clish/shell/shell_expat.c	clish_expat_element_start	6090	4060
/home/ykuznetsov/klish-2.1.3/clish/shell/shell_expat.c	clish_xmlnode_next_child	6102	4068
/opt/build/glibc/glibc-2.24/posix/regcomp.c	parse_bracket_element.isra.11.constprop.32	6231	4154
???	0x0000000005686930	6287	3868
/home/ykuznetsov/klish-2.1.3/lub/ctype/ctype.c	lub_ctype_isspace	6290	0
/home/ykuznetsov/klish-2.1.3/clish/shell/shell_expat.c	clish_xmlnode_get_type	6405	4270
/opt/build/glibc/glibc-2.24/elf/dl-version.c	match_symbol	6528	4352
/opt/build/glibc/glibc-2.24/posix/regcomp.c	optimize_subexps	6549	4366
/home/ykuznetsov/klish-2.1.3/lub/string/string.c	lub_string_suffix	6571	0
/opt/build/glibc/glibc-2.24/posix/regcomp.c	duplicate_node_closure	6582	4388
/home/ykuznetsov/klish-2.1.3/clish/shell/shell_tinyrl.c	clish_shell_tinyrl_completion	6677	0
/opt/build/glibc/glibc-2.24/elf/dl-load.c	open_verify.constprop.8	6699	4466
/opt/build/glibc/glibc-2.24/stdio-common/vfscanf.c	_IO_vfscanf	7086	4724
/home/ykuznetsov/klish-2.1.3/tinyrl/tinyrl.c	internal_readline	7106	0
/home/ykuznetsov/klish-2.1.3/lub/bintree/bintree_find.c	lub_bintree_find	7450	3654
/home/ykuznetsov/klish-2.1.3/clish/shell/shell_xml.c	process_children	7536	5024
/opt/build/glibc/glibc-2.24/stdio-common/snprintf.c	snprintf	7632	5088
/opt/build/glibc/glibc-2.24/posix/regcomp.c	duplicate_node	7644	5096
/opt/build/glibc/glibc-2.24/libio/fileops.c	_IO_file_write@@GLIBC_2.2.5	7696	518
/opt/build/glibc/glibc-2.24/libio/iofflush.c	fflush	7820	0
???	0x0000000000004a50	7968	5312
/opt/build/glibc/glibc-2.24/elf/dl-load.c	open_path	8151	5434
/opt/build/glibc/glibc-2.24/posix/regcomp.c	duplicate_tree	8241	5494
/home/ykuznetsov/klish-2.1.3/lub/string/string.c	lub_string_cat	8592	4066
/opt/build/glibc/glibc-2.24/posix/regex_internal.c	register_state	8886	5924
/opt/build/glibc/glibc-2.24/libio/genops.c	_IO_setb	9102	6074
/opt/build/glibc/glibc-2.24/string/../sysdeps/x86_64/multiarch/../multiarch/memmove-vec-unaligned-erms.S	__GI_mempcpy	9114	0
/opt/build/glibc/glibc-2.24/elf/dl-cache.c	_dl_cache_libcmp	9333	6222
/home/ykuznetsov/klish-2.1.3/tinyrl/vt100/vt100.c	tinyrl_vt100_printf	9765	0
/home/ykuznetsov/klish-2.1.3/lub/argv/argv.c	lub_argv_delete	10184	0
/opt/build/glibc/glibc-2.24/posix/regcomp.c	peek_token_bracket	10245	6830
/opt/build/glibc/glibc-2.24/string/../sysdeps/x86_64/multiarch/../multiarch/memset-vec-unaligned-erms.S	__GI_memset	10254	6966
/opt/build/glibc/glibc-2.24/string/../sysdeps/x86_64/multiarch/../strcmp.S	__GI_strcmp	10557	7038
/opt/build/glibc/glibc-2.24/libio/fileops.c	new_do_write	10612	716
/opt/build/glibc/glibc-2.24/libio/genops.c	_IO_old_init	10917	7278
/opt/build/glibc/glibc-2.24/libio/genops.c	_IO_no_init	10989	7326
/opt/build/glibc/glibc-2.24/elf/dl-version.c	_dl_check_map_versions	11247	7498
/opt/build/glibc/glibc-2.24/elf/dl-load.c	_dl_map_object_from_fd	11436	7624
/opt/build/glibc/glibc-2.24/posix/regex_internal.c	re_node_set_remove_at.part.4	11610	7740
/opt/build/glibc/glibc-2.24/posix/regcomp.c	calc_next	12147	8098
???	0x00000000000050d0	12567	8378
/opt/build/glibc/glibc-2.24/posix/regcomp.c	free_dfa_content	12672	12672
/home/ykuznetsov/klish-2.1.3/clish/command/command.c	clish_command_bt_compare	12846	1797
/home/ykuznetsov/klish-2.1.3/clish/shell/shell_xml.c	process_command	13101	8734
/home/ykuznetsov/klish-2.1.3/clish/shell/shell_xml.c	process_param	13458	8972
/home/ykuznetsov/klish-2.1.3/clish/shell/shell_xml.c	process_children'2	13464	8976
/home/ykuznetsov/klish-2.1.3/lub/string/string.c	lub_string_equal_part	13663	0
/home/ykuznetsov/klish-2.1.3/clish/shell/shell_expat.c	clish_xmlnode_get_name	14088	9392
???	0x0000000000019f90	14730	9820
/home/ykuznetsov/klish-2.1.3/clish/shell/shell_expat.c	clish_xmlnode_get_content	15222	10148
???	XML_ParserFree	15888	10598
/home/ykuznetsov/klish-2.1.3/lub/string/string.c	lub_string_nocasestr	16463	0
/opt/build/glibc/glibc-2.24/posix/regcomp.c	calc_first	16833	11222
/opt/build/glibc/glibc-2.24/libio/strops.c	_IO_str_init_static_internal	17010	11340
/opt/build/glibc/glibc-2.24/posix/regcomp.c	lower_subexps	17532	11688
/home/ykuznetsov/klish-2.1.3/tinyrl/tinyrl.c	tinyrl_redisplay	17953	0
/opt/build/glibc/glibc-2.24/posix/regcomp.c	calc_eclosure_iter'2	18048	12032
???	0x0000000000004cb0	19194	12796
???	0x0000000000005810	19644	13096
/opt/build/glibc/glibc-2.24/posix/regcomp.c	peek_token	20898	13932
/opt/build/glibc/glibc-2.24/libio/vsnprintf.c	vsnprintf	20988	13992
/opt/build/glibc/glibc-2.24/locale/loadlocale.c	_nl_intern_locale_data	21297	14198
/opt/build/glibc/glibc-2.24/posix/regcomp.c	parse_expression	21780	14520
???	align_limit_to_full_utf8_characters	21780	14520
/home/ykuznetsov/klish-2.1.3/clish/shell/shell_xml.c	process_node.part.0'2	22533	15022
/opt/build/glibc/glibc-2.24/posix/regex_internal.c	build_wcs_buffer	22599	15066
/home/ykuznetsov/klish-2.1.3/lub/bintree/bintree_findnext.c	lub_bintree_findnext	23229	2134
/home/ykuznetsov/klish-2.1.3/lub/argv/argv.c	lub_argv_new	24533	1729
/home/ykuznetsov/klish-2.1.3/clish/view/view.c	clish_view_find_next_completion	25060	0
???	0x00000000000196e0	25140	16760
/opt/build/glibc/glibc-2.24/posix/regex_internal.c	re_node_set_insert	25257	16838
/opt/build/glibc/glibc-2.24/elf/dl-deps.c	_dl_map_object_deps	27285	18190
/opt/build/glibc/glibc-2.24/ctype/../include/ctype.h	__ctype_b_loc	27315	2925
/opt/build/glibc/glibc-2.24/libio/fileops.c	_IO_file_overflow@@GLIBC_2.2.5	27938	15322
/opt/build/glibc/glibc-2.24/elf/../sysdeps/x86_64/dl-trampoline.h	_dl_runtime_resolve_fxsave'2	28000	16548
???	0x0000000000005570	28473	18982
???	0x00000000000045c0	29040	19360
/opt/build/glibc/glibc-2.24/malloc/malloc.c	calloc	30051	20078
/home/ykuznetsov/klish-2.1.3/lub/string/string.c	lub_string_ndecode	30091	6777
/opt/build/glibc/glibc-2.24/elf/dl-load.c	_dl_map_object	31317	20878
/opt/build/glibc/glibc-2.24/posix/regcomp.c	create_token_tree.isra.13	33501	22334
/home/ykuznetsov/klish-2.1.3/tinyrl/tinyrl.c	utf8_nsyms.isra.2	36517	0
/opt/build/glibc/glibc-2.24/posix/regex_internal.c	re_node_set_merge	37743	25162
/opt/build/glibc/glibc-2.24/posix/regcomp.c	preorder	37800	25200
/home/ykuznetsov/klish-2.1.3/lub/string/string.c	lub_string_catn	38480	19483
/home/ykuznetsov/klish-2.1.3/lub/string/string.c	lub_string_wordcount	38746	587
/opt/build/glibc/glibc-2.24/libio/fileops.c	_IO_file_xsputn@@GLIBC_2.2.5	38753	1287
/opt/build/glibc/glibc-2.24/string/../sysdeps/x86_64/strchr.S	strchrnul	38880	13620
/opt/build/glibc/glibc-2.24/posix/regcomp.c	postorder	39360	26240
/opt/build/glibc/glibc-2.24/stdlib/getenv.c	getenv	39830	24976
???	0x000000000000edb0	41913	27942
/opt/build/glibc/glibc-2.24/posix/regex_internal.c	re_acquire_state_context	44610	29740
/opt/build/glibc/glibc-2.24/malloc/malloc.c	_int_realloc	44667	22350
/opt/build/glibc/glibc-2.24/posix/regex_internal.c	re_dfa_add_node	45486	30324
???	0x0000000000004c30	45510	30340
/opt/build/glibc/glibc-2.24/posix/regcomp.c	calc_eclosure_iter	47304	31536
/opt/build/glibc/glibc-2.24/libio/genops.c	_IO_default_xsputn	50760	33847
/opt/build/glibc/glibc-2.24/posix/regcomp.c	re_compile_internal	52824	35216
/opt/build/glibc/glibc-2.24/iconv/gconv_simple.c	__gconv_btwoc_ascii	53760	35840
